imu_ax, imu_ay, odom_x, odom_y, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.004086554050445557, -0.015740931034088135, -2.070317250968401e-08, 2.4022838829296234e-08, 0.0006808560318589815, -1.6085646700707088e-16, 2.8357185833360334e-05, -5.6725116502157986e-12, -2.8357185833360335e-07, 0.0, 1731622513330203632, 
-0.012476027011871338, 0.008027136325836182, -2.070317250968401e-08, 2.4022838829296234e-08, -0.0020863580847794456, -5.610235468361668e-12, -0.00011709600093760426, 4.79114181820021e-08, -9.950233548600095e-07, 4.246913353848387e-15, 1731622513420726085, 
0.0002276301383972168, 0.007894754409790039, -2.070317250968401e-08, 2.4022838829296234e-08, -0.0015330451526857803, 3.6409916490266935e-11, -0.00019952159898326458, -1.8248609010656995e-07, -1.6844399354270326e-06, 1.4006707481707816e-13, 1731622513510243899, 
0.09590572118759155, 0.17943739891052246, -2.070317250968401e-08, 2.4022838829296234e-08, 0.022912695120584154, -1.9595195266472347e-08, 0.0021393310882600967, -9.159496336964367e-06, 3.7126208878809306e-05, 1.9408010037697712e-11, 1731622513629689684, 
-0.09628129005432129, -0.23813265562057495, 0.0003910244849976152, 9.45698848227039e-05, -0.007856545567888111, 0.00034462651349054187, 0.001861895837199019, 0.18509441108638375, 0.00033026023913878253, 4.304315755892779e-06, 1731622513718606197, 
0.0023860931396484375, 0.01207512617111206, 0.0029793628491461277, -9.592293645255268e-05, -0.004655262209374686, 0.0025414169558482186, 0.006225454347580551, 0.4082299562337824, 0.0015099276304017307, 3.278133104241009e-05, 1731622513839421984, 
0.4805859327316284, 0.26411277055740356, 0.005712913814932108, 7.356639252975583e-05, 0.12746851972272846, 0.030666820408454077, 0.052592384904867354, 0.5831038174809202, 0.009129557648346595, 0.00047795767347878445, 1731622513929287411, 
-0.011954843997955322, 0.06720536947250366, 0.010383469052612782, 0.0012972999829798937, 0.09048272457088924, 0.04325426038920672, 0.062481298155481736, 0.6922753154323162, 0.014665995850901056, 0.0015072116860268467, 1731622514021464580, 
-0.3063908815383911, -0.25286924839019775, 0.01569768413901329, 0.003702818648889661, -0.021052892726234604, 0.006887973495162593, 0.008918579076764771, 0.77231736534215, 0.009651065511460517, 0.00150687648273721, 1731622514139094256, 
0.542530357837677, 0.08963274955749512, 0.020572463050484657, 0.0060529750771820545, 0.13215291823864167, 0.038635884050937555, 0.0463933109818722, 0.8327899697875455, 0.014443467947845555, 0.003169144290761712, 1731622514230638679, 
-0.14988106489181519, 0.043623387813568115, 0.027444399893283844, 0.011356101371347904, 0.05741719655742018, 0.04992074987522311, 0.056807554925315785, 0.8787695569868008, 0.020262054506253343, 0.005438918607237891, 1731622514319022600, 
0.07753205299377441, 0.1859041452407837, 0.033858612179756165, 0.017405951395630836, 0.06619169439531972, 0.08635459299640537, 0.09154134028898213, 0.9433398366661119, 0.03044532447924833, 0.010587092137399778, 1731622514409037575, 
0.42384570837020874, 0.9118208289146423, 0.041428856551647186, 0.02688314951956272, 0.1801320577327964, 0.27317239459480974, 0.26017731919976905, 1.0499469955144816, 0.06380004204474024, 0.0298757190051889, 1731622514528931894, 
-0.6749901175498962, 0.24289125204086304, 0.048970550298690796, 0.03879810869693756, -0.05249530381393264, 0.2608862187672449, 0.21961646538476576, 1.1879173918502648, 0.07811844641583893, 0.04476885830302072, 1731622514618841179, 
-0.25690120458602905, 0.14686739444732666, 0.0553712397813797, 0.05207986384630203, -0.11161281625785108, 0.20289166488389965, 0.17271486169424285, 1.1747203621833007, 0.08723828163792917, 0.05786986465317326, 1731622514738117439, 
0.9921976923942566, 0.3237839937210083, 0.05924549326300621, 0.06300953030586243, 0.18514357860699704, 0.2365563436150411, 0.20697425566347818, 1.1429264130301344, 0.09539279421619236, 0.07437898593692857, 1731622514828073447, 
-0.28952449560165405, 0.33778882026672363, 0.06252588331699371, 0.08071203529834747, 0.05982803554564298, 0.26560948748514834, 0.2229256787066854, 1.1914710275913265, 0.10563486231729294, 0.09450971485338025, 1731622514918704864, 
0.5063551068305969, 0.08090996742248535, 0.06402519345283508, 0.09772966057062149, 0.17269676172281523, 0.23253376128336156, 0.19068368745423714, 1.219473801812062, 0.10671394011195116, 0.10838711537772439, 1731622515037673724, 
0.2819482684135437, 0.5199712514877319, 0.06366890668869019, 0.11389346420764923, 0.20791507500048148, 0.30514036332984007, 0.25857962562804715, 1.180063443083362, 0.1135900939000961, 0.13431792804509532, 1731622515127660804, 
0.5145471692085266, 0.6762858629226685, 0.06112876534461975, 0.13104785978794098, 0.29607129836543533, 0.38219195924323524, 0.33701028514570197, 1.1340661578859517, 0.11777598162629997, 0.1677195917882506, 1731622515217508230, 
0.5217330455780029, 0.41487306356430054, 0.05689171701669693, 0.14779749512672424, 0.35216555683146566, 0.3816005226760561, 0.3412936986171956, 1.1181001120799179, 0.11586736507479355, 0.19667177417869228, 1731622515337301004, 
-0.048271119594573975, -0.10982143878936768, 0.0511658675968647, 0.16284458339214325, 0.22842668091772944, 0.25449415208766424, 0.2383571338691733, 1.0677010079645783, 0.1121643573135149, 0.212015238001392, 1731622515430586257, 
0.38131582736968994, 0.39010506868362427, 0.042477939277887344, 0.18102549016475677, 0.2702260470557066, 0.2877720440076, 0.2734818807889248, 1.0522526873716522, 0.10641628676775909, 0.2366055486641999, 1731622515517048664, 
-0.09010577201843262, -0.33074951171875, 0.03226102516055107, 0.1973835825920105, 0.1567056076457226, 0.1599764016005305, 0.15794787893416196, 1.0128429876998482, 0.10203459593856826, 0.24286604224112004, 1731622515606970022, 
-0.11341589689254761, -0.11592978239059448, 0.01986856944859028, 0.21358118951320648, 0.07892560377328486, 0.12323595764644511, 0.12243620439541575, 1.0065319997053037, 0.0976254934532853, 0.25079458571778035, 1731622515727146526, 
0.7140922546386719, 0.3458437919616699, 0.006673633120954037, 0.22778312861919403, 0.2549850453419348, 0.2008019708044623, 0.19790819215563699, 1.0146218234692863, 0.08744302029971307, 0.2679452822319706, 1731622515816634473, 
-0.11742901802062988, 0.32299965620040894, -0.011878792196512222, 0.24394339323043823, 0.15802948024957872, 0.2383206729941844, 0.23265877484287203, 1.0243356312485363, 0.07434196681122358, 0.286907226958852, 1731622515936498172, 
-0.3627714514732361, 0.0917137861251831, -0.03169596195220947, 0.2574831247329712, 0.015416436355769503, 0.21186015325625723, 0.2063350979751606, 1.026777098687116, 0.06145667947933025, 0.30076224536192064, 1731622516026356514, 
0.3472084403038025, 0.23827028274536133, -0.05201740562915802, 0.2687598764896393, 0.1052700170051568, 0.23324251987964637, 0.22667659048895478, 1.028966067367294, 0.0446776516433544, 0.3150275107614881, 1731622516118746795, 
-0.031826019287109375, -0.019739985466003418, -0.0728851929306984, 0.27772989869117737, 0.06289674108596677, 0.18973115155414663, 0.18867048679586845, 1.0056217841819943, 0.031585989086271034, 0.3235628799013631, 1731622516236060763, 
0.2443685531616211, 0.3154681324958801, -0.10026922821998596, 0.2863405644893646, 0.11560739305727176, 0.23498957665574238, 0.23338125105984697, 1.0068914087510954, 0.01080964659659725, 0.3361365742078115, 1731622516326776517, 
0.259526789188385, 0.3445441722869873, -0.1269993931055069, 0.29190364480018616, 0.15689824381358836, 0.2742671614805765, 0.27130651189404187, 1.0109125636751797, -0.013665632285027365, 0.3473491357394131, 1731622516415820858, 
-0.4521874785423279, 0.013732612133026123, -0.15514102578163147, 0.2948247790336609, -0.011590700392622055, 0.2230989406065403, 0.2249273653288969, 0.9918710437047844, -0.032854557731516555, 0.3537373107224754, 1731622516535678226, 
0.736797571182251, 0.45514124631881714, -0.18196633458137512, 0.2950204908847809, 0.19459080120801708, 0.29855013914057166, 0.2932444724317161, 1.0180929811391108, -0.06202454052008204, 0.35982523604351496, 1731622516626032657, 
-0.22182190418243408, 0.668927788734436, -0.21270504593849182, 0.2922859787940979, 0.09169363635827957, 0.3758933030643021, 0.3671108138849992, 1.0239232647122567, -0.10205425595979414, 0.3669729887899789, 1731622516715426836, 
0.31703370809555054, 0.05419415235519409, -0.24660998582839966, 0.2856769561767578, 0.14305987634516534, 0.3120469242280772, 0.31354220894722684, 0.9952309938614955, -0.12746974102145822, 0.3655362854419302, 1731622516806520449, 
0.3908346891403198, 0.8580265045166016, -0.27771514654159546, 0.27636367082595825, 0.22148392419600504, 0.437921507674633, 0.43079739272440254, 1.0165370428664318, -0.174414566789878, 0.36350282661862576, 1731622516918972341, 
-0.58424973487854, 0.7825299501419067, -0.308132141828537, 0.26407188177108765, 0.01152135227062906, 0.4910796470262632, 0.47141201093200874, 1.041720693656851, -0.2239721225738627, 0.35605406058797734, 1731622517015023635, 
-0.08933287858963013, 0.4509238004684448, -0.3382764458656311, 0.24818018078804016, -0.019334850528111753, 0.4547473547525604, 0.43896701116620973, 1.0359488143412572, -0.26411469450656405, 0.3432137566159975, 1731622517114963150, 
-0.1524597406387329, 0.2617875337600708, -0.36968427896499634, 0.22712023556232452, -0.06095662156389653, 0.3914101682660613, 0.3865521354377182, 1.0125676005458928, -0.29768435675949456, 0.32855259432107337, 1731622517234795663, 
0.7180255055427551, 0.7152336239814758, -0.39645031094551086, 0.2053089141845703, 0.15332388144018, 0.45386040280222334, 0.4514736654012365, 1.0052865484388014, -0.3388602001328956, 0.3068352934912413, 1731622517324555767, 
0.29038292169570923, 0.42419981956481934, -0.418667733669281, 0.18298764526844025, 0.1864313491415781, 0.437461563994879, 0.4439145296008895, 0.9854634953899523, -0.37260482223747504, 0.28350563358027203, 1731622517414421903, 
-0.35185521841049194, -0.0013116002082824707, -0.44399210810661316, 0.1530040055513382, 0.030512110166050682, 0.3347182244957416, 0.353540948552614, 0.9467594231052102, -0.39510687997533456, 0.2639354660725631, 1731622517534233100, 
-0.1466890573501587, -0.03868359327316284, -0.46414777636528015, 0.12336363643407822, -0.024592304943962168, 0.2644453306633723, 0.2922753967051637, 0.9047813591033619, -0.4137544604844528, 0.2452363926169031, 1731622517624203953, 
-0.08491569757461548, 0.16895908117294312, -0.4816792905330658, 0.09195590019226074, -0.04114524187460944, 0.253378572410268, 0.28564696350348073, 0.8870340132538481, -0.4331575640729147, 0.2233130006883494, 1731622517714081286, 
